DNS Request,Name Server,Query Type
shellprod.msocdn.com,None,A
shellprod.msocdn.com,None,HTTPS
shellprod.msocdn.com,n0dspg.akamaiedge.net,HTTPS
shellprod.msocdn.com,None,A
shellprod.msocdn.com,None,AAAA
shellprod.msocdn.com,None,AAAA
shellprod.msocdn.com,None,A
shellprod.msocdn.com,n0dspg.akamaiedge.net,HTTPS
shellprod.msocdn.com,n0dspg.akamaiedge.net,HTTPS
e14579.dspg.akamaiedge.net,None,HTTPS
e14579.dspg.akamaiedge.net,n0dspg.akamaiedge.net,HTTPS
spo.nel.measure.office.net,None,AAAA
spo.nel.measure.office.net,None,A
spo.nel.measure.office.net,None,HTTPS
spo.nel.measure.office.net,None,AAAA
spo.nel.measure.office.net,None,A
spo.nel.measure.office.net,None,HTTPS
spo.nel.measure.office.net,None,AAAA
spo.nel.measure.office.net,n0dscb.akamai.net,HTTPS
spo.nel.measure.office.net,None,A
spo.nel.measure.office.net,None,AAAA
spo.nel.measure.office.net,None,A
spo.nel.measure.office.net,n0dscb.akamai.net,HTTPS
browser.events.data.microsoft.com,None,AAAA
browser.events.data.microsoft.com,None,A
browser.events.data.microsoft.com,None,HTTPS
browser.events.data.microsoft.com,None,AAAA
browser.events.data.microsoft.com,None,A
browser.events.data.microsoft.com,None,HTTPS
browser.events.data.microsoft.com,ns1-201.azure-dns.com,AAAA
browser.events.data.microsoft.com,None,A
browser.events.data.microsoft.com,None,A
browser.events.data.microsoft.com,ns1-08.azure-dns.com,HTTPS
browser.events.data.microsoft.com,ns1-201.azure-dns.com,AAAA
browser.events.data.microsoft.com,ns1-08.azure-dns.com,HTTPS
onedscolprdeus07.eastus.cloudapp.azure.com,None,AAAA
onedscolprdeus07.eastus.cloudapp.azure.com,None,AAAA
a1894.dscb.akamai.net,None,HTTPS
a1894.dscb.akamai.net,n0dscb.akamai.net,HTTPS
onedscolprdcus00.centralus.cloudapp.azure.com,None,HTTPS
onedscolprdcus00.centralus.cloudapp.azure.com,ns1-201.azure-dns.com,HTTPS
login.live.com,None,AAAA
login.live.com,None,A
login.live.com,None,HTTPS
login.live.com,None,AAAA
login.live.com,None,A
login.live.com,None,HTTPS
login.live.com,None,A
login.live.com,tm1.dns-tm.com,HTTPS
login.live.com,None,A
login.live.com,tm1.dns-tm.com,HTTPS
login.live.com,tm1.dns-tm.com,AAAA
login.live.com,tm1.dns-tm.com,AAAA
www.tm.v4.a.prd.aadg.trafficmanager.net,None,HTTPS
www.tm.v4.a.prd.aadg.trafficmanager.net,tm1.dns-tm.com,HTTPS
www.tm.v4.a.prd.aadg.trafficmanager.net,None,AAAA
www.tm.v4.a.prd.aadg.trafficmanager.net,None,AAAA
ecs.office.com,None,AAAA
ecs.office.com,None,A
ecs.office.com,None,HTTPS
ecs.office.com,None,AAAA
ecs.office.com,None,A
ecs.office.com,None,HTTPS
ecs.office.com,None,A
ecs.office.com,ns1.s-msedge.net,HTTPS
ecs.office.com,None,AAAA
ecs.office.com,None,A
ecs.office.com,None,AAAA
ecs.office.com,ns1.s-msedge.net,HTTPS
ecs.office.com,ns1.s-msedge.net,HTTPS
res.cdn.office.net,None,AAAA
res.cdn.office.net,None,A
res.cdn.office.net,None,HTTPS
res.cdn.office.net,None,AAAA
res.cdn.office.net,None,A
res.cdn.office.net,None,HTTPS
res.cdn.office.net,ns1.sigmacdn.net,HTTPS
res.cdn.office.net,None,AAAA
res.cdn.office.net,None,A
res.cdn.office.net,None,A
res.cdn.office.net,None,AAAA
res.cdn.office.net,ns1.sigmacdn.net,HTTPS
res.cdn.office.net,ns1.sigmacdn.net,HTTPS
s-0005.s-msedge.net,None,HTTPS
s-0005.s-msedge.net,ns1.s-msedge.net,HTTPS
sni1gl.wpc.sigmacdn.net,None,HTTPS
sni1gl.wpc.sigmacdn.net,ns1.sigmacdn.net,HTTPS
storage.live.com,None,AAAA
storage.live.com,None,A
storage.live.com,None,HTTPS
storage.live.com,None,AAAA
storage.live.com,None,A
storage.live.com,None,HTTPS
storage.live.com,ns1-34.azure-dns.com,AAAA
storage.live.com,ns1-34.azure-dns.com,HTTPS
storage.live.com,None,A
storage.live.com,None,A
storage.live.com,ns1-34.azure-dns.com,AAAA
storage.live.com,ns1-34.azure-dns.com,HTTPS
storage.live.com,ns1-34.azure-dns.com,HTTPS
i-am3p-cor007.api.p001.1drv.com,None,AAAA
i-am3p-cor007.api.p001.1drv.com,None,HTTPS
i-am3p-cor007.api.p001.1drv.com,None,AAAA
i-am3p-cor007.api.p001.1drv.com,ns1-34.azure-dns.com,HTTPS
safebrowsing.googleapis.com,None,AAAA
safebrowsing.googleapis.com,None,A
safebrowsing.googleapis.com,None,HTTPS
safebrowsing.googleapis.com,None,AAAA
safebrowsing.googleapis.com,None,A
safebrowsing.googleapis.com,None,HTTPS
safebrowsing.googleapis.com,ns1.google.com,HTTPS
safebrowsing.googleapis.com,None,A
safebrowsing.googleapis.com,ns1.google.com,HTTPS
safebrowsing.googleapis.com,None,A
translate.googleapis.com,None,AAAA
translate.googleapis.com,None,A
translate.googleapis.com,None,HTTPS
translate.googleapis.com,None,AAAA
translate.googleapis.com,None,A
translate.googleapis.com,None,HTTPS
translate.googleapis.com,None,AAAA
translate.googleapis.com,None,AAAA
translate.googleapis.com,None,A
translate.googleapis.com,None,A
translate.googleapis.com,ns1.google.com,HTTPS
translate.googleapis.com,ns1.google.com,HTTPS
skyapi.onedrive.live.com,None,AAAA
skyapi.onedrive.live.com,None,A
skyapi.onedrive.live.com,None,HTTPS
skyapi.onedrive.live.com,None,AAAA
skyapi.onedrive.live.com,None,A
skyapi.onedrive.live.com,None,HTTPS
skyapi.onedrive.live.com,None,A
skyapi.onedrive.live.com,ns1-34.azure-dns.com,HTTPS
skyapi.onedrive.live.com,ns1-34.azure-dns.com,AAAA
skyapi.onedrive.live.com,None,A
skyapi.onedrive.live.com,ns1-34.azure-dns.com,AAAA
skyapi.onedrive.live.com,ns1-34.azure-dns.com,HTTPS
i-ams03p-cor005.api.p001.1drv.com,None,HTTPS
i-ams03p-cor005.api.p001.1drv.com,ns1-34.azure-dns.com,HTTPS
i-dub07p-cor001.api.p001.1drv.com,None,AAAA
i-dub07p-cor001.api.p001.1drv.com,None,AAAA
content.lifecycle.office.net,None,AAAA
content.lifecycle.office.net,None,A
content.lifecycle.office.net,None,HTTPS
content.lifecycle.office.net,None,AAAA
content.lifecycle.office.net,None,A
content.lifecycle.office.net,None,HTTPS
content.lifecycle.office.net,None,A
content.lifecycle.office.net,ns1.l-msedge.net,HTTPS
content.lifecycle.office.net,None,AAAA
content.lifecycle.office.net,None,A
content.lifecycle.office.net,None,AAAA
content.lifecycle.office.net,ns1.l-msedge.net,HTTPS
content.lifecycle.office.net,ns1.l-msedge.net,HTTPS
l-0007.l-msedge.net,None,HTTPS
l-0007.l-msedge.net,ns1.l-msedge.net,HTTPS
l-0007.l-msedge.net,None,HTTPS
l-0007.l-msedge.net,ns1.l-msedge.net,HTTPS
config.edge.skype.com,None,AAAA
config.edge.skype.com,None,A
config.edge.skype.com,None,HTTPS
config.edge.skype.com,None,AAAA
config.edge.skype.com,None,A
config.edge.skype.com,None,HTTPS
config.edge.skype.com,None,AAAA
config.edge.skype.com,None,AAAA
config.edge.skype.com,None,A
config.edge.skype.com,ns1.l-msedge.net,HTTPS
config.edge.skype.com,None,A
config.edge.skype.com,ns1.l-msedge.net,HTTPS
config.edge.skype.com,ns1.l-msedge.net,HTTPS
southcentralus1-0.pushnp.svc.ms,None,AAAA
southcentralus1-0.pushnp.svc.ms,None,A
southcentralus1-0.pushnp.svc.ms,None,HTTPS
southcentralus1-0.pushnp.svc.ms,None,AAAA
southcentralus1-0.pushnp.svc.ms,None,A
southcentralus1-0.pushnp.svc.ms,None,HTTPS
southcentralus1-0.pushnp.svc.ms,None,A
southcentralus1-0.pushnp.svc.ms,None,A
southcentralus1-0.pushnp.svc.ms,tm1.dns-tm.com,HTTPS
southcentralus1-0.pushnp.svc.ms,None,AAAA
southcentralus1-0.pushnp.svc.ms,None,AAAA
southcentralus1-0.pushnp.svc.ms,tm1.dns-tm.com,HTTPS
southcentralus1-0.pushnp.svc.ms,tm1.dns-tm.com,HTTPS
southcentralus1-0-pushnp.trafficmanager.net,None,HTTPS
southcentralus1-0-pushnp.trafficmanager.net,tm1.dns-tm.com,HTTPS
browser.pipe.aria.microsoft.com,None,AAAA
browser.pipe.aria.microsoft.com,None,A
browser.pipe.aria.microsoft.com,None,HTTPS
browser.pipe.aria.microsoft.com,None,AAAA
browser.pipe.aria.microsoft.com,None,A
browser.pipe.aria.microsoft.com,None,HTTPS
browser.pipe.aria.microsoft.com,ns1-201.azure-dns.com,AAAA
browser.pipe.aria.microsoft.com,None,A
browser.pipe.aria.microsoft.com,None,A
browser.pipe.aria.microsoft.com,ns1-201.azure-dns.com,HTTPS
browser.pipe.aria.microsoft.com,ns1-201.azure-dns.com,AAAA
browser.pipe.aria.microsoft.com,ns1-201.azure-dns.com,HTTPS
browser.pipe.aria.microsoft.com,ns1-201.azure-dns.com,HTTPS
onedscolprdcus10.centralus.cloudapp.azure.com,None,AAAA
onedscolprdcus10.centralus.cloudapp.azure.com,None,HTTPS
onedscolprdcus10.centralus.cloudapp.azure.com,None,AAAA
onedscolprdcus10.centralus.cloudapp.azure.com,ns1-201.azure-dns.com,HTTPS
login.microsoftonline.com,None,AAAA
login.microsoftonline.com,None,A
login.microsoftonline.com,None,HTTPS
login.microsoftonline.com,None,AAAA
login.microsoftonline.com,None,A
login.microsoftonline.com,None,HTTPS
login.microsoftonline.com,None,A
login.microsoftonline.com,None,AAAA
login.microsoftonline.com,None,A
login.microsoftonline.com,None,AAAA
login.microsoftonline.com,tm1.dns-tm.com,HTTPS
login.microsoftonline.com,tm1.dns-tm.com,HTTPS
login.microsoftonline.com,tm1.dns-tm.com,HTTPS
www.google.com,None,AAAA
www.google.com,None,A
www.google.com,None,HTTPS
www.google.com,None,AAAA
www.google.com,None,A
www.google.com,None,HTTPS
www.google.com,None,AAAA
www.google.com,None,AAAA
www.tm.ak.prd.aadg.trafficmanager.net,None,HTTPS
www.tm.ak.prd.aadg.trafficmanager.net,tm1.dns-tm.com,HTTPS
update.googleapis.com,None,AAAA
update.googleapis.com,None,A
update.googleapis.com,None,HTTPS
update.googleapis.com,None,AAAA
update.googleapis.com,None,A
update.googleapis.com,None,HTTPS
update.googleapis.com,None,A
update.googleapis.com,ns1.google.com,HTTPS
update.googleapis.com,None,AAAA
update.googleapis.com,None,A
update.googleapis.com,ns1.google.com,HTTPS
update.googleapis.com,None,AAAA
gpzgbw.sn.files.1drv.com,None,AAAA
gpzgbw.sn.files.1drv.com,None,AAAA
gpzgbw.sn.files.1drv.com,None,A
gpzgbw.sn.files.1drv.com,None,HTTPS
gpzgbw.sn.files.1drv.com,None,A
gpzgbw.sn.files.1drv.com,None,HTTPS
gpzgbw.sn.files.1drv.com,None,A
gpzgbw.sn.files.1drv.com,None,A
gpzgbw.sn.files.1drv.com,ns1.l-msedge.net,AAAA
gpzgbw.sn.files.1drv.com,ns1.l-msedge.net,AAAA
gpzgbw.sn.files.1drv.com,ns1.l-msedge.net,HTTPS
gpzgbw.sn.files.1drv.com,ns1.l-msedge.net,HTTPS
gpzgbw.sn.files.1drv.com,ns1.l-msedge.net,HTTPS
sb-ssl.google.com,None,AAAA
sb-ssl.google.com,None,A
sb-ssl.google.com,None,HTTPS
sb-ssl.google.com,None,AAAA
sb-ssl.google.com,None,A
sb-ssl.google.com,None,HTTPS
sb-ssl.google.com,None,AAAA
sb-ssl.google.com,None,A
sb-ssl.google.com,None,A
sb-ssl.google.com,None,AAAA
sb-ssl.google.com,ns1.google.com,HTTPS
sb-ssl.google.com,ns1.google.com,HTTPS
sb-ssl.google.com,ns1.google.com,HTTPS
sb-ssl.l.google.com,None,HTTPS
sb-ssl.l.google.com,ns1.google.com,HTTPS
optimizationguide-pa.googleapis.com,None,AAAA
optimizationguide-pa.googleapis.com,None,A
optimizationguide-pa.googleapis.com,None,HTTPS
optimizationguide-pa.googleapis.com,None,AAAA
optimizationguide-pa.googleapis.com,None,A
optimizationguide-pa.googleapis.com,None,HTTPS
optimizationguide-pa.googleapis.com,None,AAAA
optimizationguide-pa.googleapis.com,ns1.google.com,HTTPS
optimizationguide-pa.googleapis.com,None,AAAA
optimizationguide-pa.googleapis.com,ns1.google.com,HTTPS
