DNS Request,Name Server,Query Type
res.cdn.office.net,None,AAAA
res.cdn.office.net,None,A
res.cdn.office.net,None,HTTPS
res.cdn.office.net,ns1.sigmacdn.net,HTTPS
res.cdn.office.net,None,A
res.cdn.office.net,None,A
res.cdn.office.net,ns1.sigmacdn.net,HTTPS
res.cdn.office.net,None,AAAA
res.cdn.office.net,None,A
res.cdn.office.net,None,AAAA
res.cdn.office.net,ns1.sigmacdn.net,A
res.cdn.office.net,None,AAAA
res.cdn.office.net,None,AAAA
res.cdn.office.net,None,AAAA
res.cdn.office.net,None,AAAA
res.cdn.office.net,None,AAAA
res.cdn.office.net,None,AAAA
res.cdn.office.net,None,AAAA
s-0005.s-msedge.net,None,HTTPS
s-0005.s-msedge.net,None,HTTPS
s-0005.s-msedge.net,ns1.s-msedge.net,HTTPS
storage.live.com,None,AAAA
storage.live.com,None,A
storage.live.com,None,HTTPS
storage.live.com,None,AAAA
storage.live.com,None,A
storage.live.com,None,HTTPS
storage.live.com,ns1-34.azure-dns.com,AAAA
storage.live.com,ns1-34.azure-dns.com,HTTPS
storage.live.com,ns1-34.azure-dns.com,AAAA
storage.live.com,ns1-34.azure-dns.com,HTTPS
storage.live.com,None,A
storage.live.com,None,A
storage.live.com,None,AAAA
storage.live.com,ns1-34.azure-dns.com,AAAA
storage.live.com,None,A
storage.live.com,None,A
storage.live.com,None,A
storage.live.com,None,A
storage.live.com,None,A
storage.live.com,None,A
storage.live.com,None,A
sni1gl.wpc.sigmacdn.net,None,HTTPS
sni1gl.wpc.sigmacdn.net,ns1.sigmacdn.net,HTTPS
i-db3p-cor005.api.p001.1drv.com,None,AAAA
i-db3p-cor005.api.p001.1drv.com,None,HTTPS
i-db3p-cor005.api.p001.1drv.com,None,AAAA
i-db3p-cor005.api.p001.1drv.com,ns1-34.azure-dns.com,HTTPS
i-db3p-cor005.api.p001.1drv.com,None,AAAA
i-db3p-cor005.api.p001.1drv.com,None,AAAA
i-db3p-cor005.api.p001.1drv.com,None,AAAA
i-db3p-cor005.api.p001.1drv.com,None,AAAA
browser.pipe.aria.microsoft.com,None,AAAA
browser.pipe.aria.microsoft.com,None,A
browser.pipe.aria.microsoft.com,None,HTTPS
browser.pipe.aria.microsoft.com,None,AAAA
browser.pipe.aria.microsoft.com,None,A
browser.pipe.aria.microsoft.com,None,HTTPS
browser.pipe.aria.microsoft.com,ns1-201.azure-dns.com,HTTPS
browser.pipe.aria.microsoft.com,None,AAAA
browser.pipe.aria.microsoft.com,None,A
browser.pipe.aria.microsoft.com,None,HTTPS
browser.pipe.aria.microsoft.com,None,A
browser.pipe.aria.microsoft.com,None,AAAA
browser.pipe.aria.microsoft.com,None,A
browser.pipe.aria.microsoft.com,None,AAAA
browser.pipe.aria.microsoft.com,None,A
browser.pipe.aria.microsoft.com,None,A
browser.pipe.aria.microsoft.com,None,A
browser.pipe.aria.microsoft.com,None,A
browser.pipe.aria.microsoft.com,None,A
browser.pipe.aria.microsoft.com,None,A
browser.pipe.aria.microsoft.com,ns1-02.azure-dns.com,AAAA
browser.pipe.aria.microsoft.com,ns1-201.azure-dns.com,HTTPS
browser.pipe.aria.microsoft.com,ns1-201.azure-dns.com,HTTPS
browser.pipe.aria.microsoft.com,ns1-201.azure-dns.com,HTTPS
browser.pipe.aria.microsoft.com,ns1-201.azure-dns.com,HTTPS
browser.pipe.aria.microsoft.com,ns1-02.azure-dns.com,AAAA
browser.pipe.aria.microsoft.com,ns1-02.azure-dns.com,AAAA
browser.pipe.aria.microsoft.com,ns1-02.azure-dns.com,AAAA
browser.pipe.aria.microsoft.com,ns1-02.azure-dns.com,AAAA
browser.pipe.aria.microsoft.com,ns1-02.azure-dns.com,AAAA
onedscolprdeus06.eastus.cloudapp.azure.com,None,HTTPS
onedscolprdeus06.eastus.cloudapp.azure.com,None,HTTPS
onedscolprdeus06.eastus.cloudapp.azure.com,ns1-201.azure-dns.com,HTTPS
l-0007.l-msedge.net,None,HTTPS
l-0007.l-msedge.net,ns1.l-msedge.net,HTTPS
l-0007.l-msedge.net,None,HTTPS
l-0007.l-msedge.net,ns1.l-msedge.net,HTTPS
optimizationguide-pa.googleapis.com,None,AAAA
optimizationguide-pa.googleapis.com,None,A
optimizationguide-pa.googleapis.com,None,HTTPS
optimizationguide-pa.googleapis.com,None,AAAA
optimizationguide-pa.googleapis.com,None,A
optimizationguide-pa.googleapis.com,None,HTTPS
optimizationguide-pa.googleapis.com,None,AAAA
optimizationguide-pa.googleapis.com,None,A
optimizationguide-pa.googleapis.com,None,AAAA
optimizationguide-pa.googleapis.com,None,A
optimizationguide-pa.googleapis.com,ns1.google.com,HTTPS
optimizationguide-pa.googleapis.com,ns1.google.com,HTTPS
optimizationguide-pa.googleapis.com,ns1.google.com,HTTPS
onedscolprdwus14.westus.cloudapp.azure.com,None,AAAA
onedscolprdwus14.westus.cloudapp.azure.com,ns1-02.azure-dns.com,AAAA
update.googleapis.com,None,AAAA
update.googleapis.com,None,A
update.googleapis.com,None,HTTPS
update.googleapis.com,None,AAAA
update.googleapis.com,None,A
update.googleapis.com,None,HTTPS
update.googleapis.com,None,AAAA
update.googleapis.com,None,AAAA
update.googleapis.com,None,A
update.googleapis.com,None,A
update.googleapis.com,ns1.google.com,HTTPS
update.googleapis.com,ns1.google.com,HTTPS
update.googleapis.com,ns1.google.com,HTTPS
login.microsoftonline.com,None,AAAA
login.microsoftonline.com,None,A
login.microsoftonline.com,None,HTTPS
login.microsoftonline.com,None,AAAA
login.microsoftonline.com,None,A
login.microsoftonline.com,None,HTTPS
login.microsoftonline.com,None,AAAA
login.microsoftonline.com,None,A
login.microsoftonline.com,tm1.dns-tm.com,HTTPS
login.microsoftonline.com,None,AAAA
login.microsoftonline.com,None,A
login.microsoftonline.com,tm1.dns-tm.com,HTTPS
login.microsoftonline.com,tm1.dns-tm.com,HTTPS
www.tm.ak.prd.aadg.trafficmanager.net,None,HTTPS
www.tm.ak.prd.aadg.trafficmanager.net,tm1.dns-tm.com,HTTPS
