DNS Request,Name Server,Query Type
browser.events.data.microsoft.com,ns1-201.azure-dns.com,HTTPS
browser.events.data.microsoft.com,ns1-201.azure-dns.com,HTTPS
onedscolprdwus16.westus.cloudapp.azure.com,None,AAAA
onedscolprdwus16.westus.cloudapp.azure.com,None,AAAA
onedscolprdcus11.centralus.cloudapp.azure.com,None,HTTPS
onedscolprdcus11.centralus.cloudapp.azure.com,ns1-201.azure-dns.com,HTTPS
www.google.com,None,AAAA
www.google.com,None,A
www.google.com,None,HTTPS
www.google.com,None,AAAA
www.google.com,None,A
www.google.com,None,HTTPS
www.google.com,None,AAAA
www.google.com,None,AAAA
www.google.com,None,A
www.google.com,None,A
connectivity-check.ubuntu.com,None,A
connectivity-check.ubuntu.com,None,A
connectivity-check.ubuntu.com,None,AAAA
connectivity-check.ubuntu.com,None,AAAA
update.googleapis.com,None,AAAA
update.googleapis.com,None,A
update.googleapis.com,None,HTTPS
update.googleapis.com,None,AAAA
update.googleapis.com,None,A
update.googleapis.com,None,HTTPS
update.googleapis.com,None,AAAA
update.googleapis.com,None,AAAA
update.googleapis.com,None,A
update.googleapis.com,None,A
update.googleapis.com,ns1.google.com,HTTPS
update.googleapis.com,ns1.google.com,HTTPS
static2.sharepointonline.com,None,AAAA
static2.sharepointonline.com,None,AAAA
static2.sharepointonline.com,None,A
static2.sharepointonline.com,None,A
static2.sharepointonline.com,None,HTTPS
static2.sharepointonline.com,None,HTTPS
static2.sharepointonline.com,None,AAAA
static2.sharepointonline.com,None,AAAA
static2.sharepointonline.com,None,A
static2.sharepointonline.com,None,A
static2.sharepointonline.com,n0dscg.akamaiedge.net,HTTPS
static2.sharepointonline.com,n0dscg.akamaiedge.net,HTTPS
static2.sharepointonline.com,n0dscg.akamaiedge.net,HTTPS
e13287.dscg.akamaiedge.net,None,HTTPS
e13287.dscg.akamaiedge.net,n0dscg.akamaiedge.net,HTTPS
wise.public.cdn.office.net,None,AAAA
wise.public.cdn.office.net,None,A
wise.public.cdn.office.net,None,HTTPS
wise.public.cdn.office.net,None,AAAA
wise.public.cdn.office.net,None,A
wise.public.cdn.office.net,None,HTTPS
wise.public.cdn.office.net,None,AAAA
wise.public.cdn.office.net,None,AAAA
wise.public.cdn.office.net,None,A
wise.public.cdn.office.net,None,A
wise.public.cdn.office.net,n0dscg.akamaiedge.net,HTTPS
wise.public.cdn.office.net,n0dscg.akamaiedge.net,HTTPS
wise.public.cdn.office.net,n0dscg.akamaiedge.net,HTTPS
wise-m.public.cdn.office.net,None,AAAA
wise-m.public.cdn.office.net,None,A
wise-m.public.cdn.office.net,None,HTTPS
wise-m.public.cdn.office.net,None,AAAA
wise-m.public.cdn.office.net,None,A
wise-m.public.cdn.office.net,None,HTTPS
wise-m.public.cdn.office.net,None,AAAA
wise-m.public.cdn.office.net,None,AAAA
wise-m.public.cdn.office.net,None,A
wise-m.public.cdn.office.net,None,A
wise-m.public.cdn.office.net,n0dscg.akamaiedge.net,HTTPS
wise-m.public.cdn.office.net,n0dscg.akamaiedge.net,HTTPS
wise-m.public.cdn.office.net,n0dscg.akamaiedge.net,HTTPS
e40491.dscg.akamaiedge.net,None,HTTPS
e40491.dscg.akamaiedge.net,n0dscg.akamaiedge.net,HTTPS
common.online.office.com,None,AAAA
common.online.office.com,None,A
common.online.office.com,None,HTTPS
common.online.office.com,None,AAAA
common.online.office.com,None,A
common.online.office.com,None,HTTPS
common.online.office.com,None,AAAA
common.online.office.com,None,AAAA
common.online.office.com,None,A
common.online.office.com,None,A
common.online.office.com,ns1.wac-msedge.net,HTTPS
common.online.office.com,ns1.wac-msedge.net,HTTPS
common.online.office.com,ns1.wac-msedge.net,HTTPS
word-edit.officeapps.live.com,None,AAAA
word-edit.officeapps.live.com,None,A
word-edit.officeapps.live.com,None,HTTPS
word-edit.officeapps.live.com,None,AAAA
word-edit.officeapps.live.com,None,A
word-edit.officeapps.live.com,None,HTTPS
word-edit.officeapps.live.com,None,AAAA
word-edit.officeapps.live.com,None,AAAA
word-edit.officeapps.live.com,None,A
word-edit.officeapps.live.com,None,A
word-edit.officeapps.live.com,ns1.wac-msedge.net,HTTPS
word-edit.officeapps.live.com,ns1.wac-msedge.net,HTTPS
wac-0003.wac-msedge.net,None,HTTPS
wac-0003.wac-msedge.net,ns1.wac-msedge.net,HTTPS
wac-0003.wac-msedge.net,None,HTTPS
wac-0003.wac-msedge.net,ns1.wac-msedge.net,HTTPS
wac-0003.wac-msedge.net,None,HTTPS
wac-0003.wac-msedge.net,ns1.wac-msedge.net,HTTPS
euc-word-telemetry.officeapps.live.com,None,AAAA
euc-word-telemetry.officeapps.live.com,None,A
euc-word-telemetry.officeapps.live.com,None,HTTPS
euc-word-telemetry.officeapps.live.com,None,AAAA
euc-word-telemetry.officeapps.live.com,None,A
euc-word-telemetry.officeapps.live.com,None,HTTPS
euc-word-telemetry.officeapps.live.com,None,AAAA
euc-word-telemetry.officeapps.live.com,None,AAAA
euc-word-telemetry.officeapps.live.com,None,A
euc-word-telemetry.officeapps.live.com,None,A
euc-word-telemetry.officeapps.live.com,ph0mgt0101dc004.prdmgt01.prod.exchangelabs.com,HTTPS
euc-word-telemetry.officeapps.live.com,ph0mgt0101dc004.prdmgt01.prod.exchangelabs.com,HTTPS
euc-word-telemetry.officeapps.live.com,ph0mgt0101dc004.prdmgt01.prod.exchangelabs.com,HTTPS
pgteu3-word-telemetry-vip.officeapps.live.com,None,HTTPS
pgteu3-word-telemetry-vip.officeapps.live.com,ph0mgt0101dc004.prdmgt01.prod.exchangelabs.com,HTTPS
officeclient.microsoft.com,None,AAAA
officeclient.microsoft.com,None,A
officeclient.microsoft.com,None,HTTPS
officeclient.microsoft.com,None,AAAA
officeclient.microsoft.com,None,A
officeclient.microsoft.com,None,HTTPS
officeclient.microsoft.com,None,AAAA
officeclient.microsoft.com,None,AAAA
officeclient.microsoft.com,None,A
officeclient.microsoft.com,None,A
officeclient.microsoft.com,ph0mgt0101dc004.prdmgt01.prod.exchangelabs.com,HTTPS
officeclient.microsoft.com,ph0mgt0101dc004.prdmgt01.prod.exchangelabs.com,HTTPS
officeclient.microsoft.com,ph0mgt0101dc004.prdmgt01.prod.exchangelabs.com,HTTPS
uks-azsc-config.officeapps.live.com,None,HTTPS
uks-azsc-config.officeapps.live.com,ph0mgt0101dc004.prdmgt01.prod.exchangelabs.com,HTTPS
optimizationguide-pa.googleapis.com,None,AAAA
optimizationguide-pa.googleapis.com,None,A
optimizationguide-pa.googleapis.com,None,HTTPS
optimizationguide-pa.googleapis.com,None,AAAA
optimizationguide-pa.googleapis.com,None,A
optimizationguide-pa.googleapis.com,None,HTTPS
optimizationguide-pa.googleapis.com,None,AAAA
optimizationguide-pa.googleapis.com,None,AAAA
optimizationguide-pa.googleapis.com,None,A
optimizationguide-pa.googleapis.com,None,A
optimizationguide-pa.googleapis.com,ns1.google.com,HTTPS
optimizationguide-pa.googleapis.com,ns1.google.com,HTTPS
owl.officeapps.live.com,None,AAAA
owl.officeapps.live.com,None,AAAA
owl.officeapps.live.com,None,A
owl.officeapps.live.com,None,A
owl.officeapps.live.com,None,HTTPS
owl.officeapps.live.com,None,HTTPS
owl.officeapps.live.com,None,AAAA
owl.officeapps.live.com,None,AAAA
owl.officeapps.live.com,None,A
owl.officeapps.live.com,None,A
owl.officeapps.live.com,ns1.wac-msedge.net,HTTPS
owl.officeapps.live.com,ns1.wac-msedge.net,HTTPS
owl.officeapps.live.com,ns1.wac-msedge.net,HTTPS
eu-office.events.data.microsoft.com,None,AAAA
eu-office.events.data.microsoft.com,None,AAAA
eu-office.events.data.microsoft.com,None,A
eu-office.events.data.microsoft.com,None,A
eu-office.events.data.microsoft.com,None,HTTPS
eu-office.events.data.microsoft.com,None,HTTPS
eu-office.events.data.microsoft.com,ns1-201.azure-dns.com,AAAA
eu-office.events.data.microsoft.com,None,A
eu-office.events.data.microsoft.com,None,A
eu-office.events.data.microsoft.com,ns1-201.azure-dns.com,HTTPS
eu-office.events.data.microsoft.com,ns1-201.azure-dns.com,AAAA
eu-office.events.data.microsoft.com,ns1-201.azure-dns.com,HTTPS
onedscolprdfrc07.francecentral.cloudapp.azure.com,None,AAAA
onedscolprdfrc07.francecentral.cloudapp.azure.com,None,AAAA
onedscolprdweu05.westeurope.cloudapp.azure.com,None,HTTPS
onedscolprdweu05.westeurope.cloudapp.azure.com,ns1-201.azure-dns.com,HTTPS
augloop.office.com,None,AAAA
augloop.office.com,None,A
augloop.office.com,None,HTTPS
augloop.office.com,None,AAAA
augloop.office.com,None,A
augloop.office.com,None,HTTPS
augloop.office.com,None,A
augloop.office.com,None,A
augloop.office.com,ns1-201.azure-dns.com,HTTPS
augloop.office.com,ns1-201.azure-dns.com,HTTPS
augloop.office.com,None,AAAA
augloop.office.com,None,AAAA
augloop-prod-pd02.westeurope.cloudapp.azure.com,None,HTTPS
augloop-prod-pd02.westeurope.cloudapp.azure.com,ns1-201.azure-dns.com,HTTPS
augmentation.osi.office.net,None,AAAA
augmentation.osi.office.net,None,A
augmentation.osi.office.net,None,HTTPS
augmentation.osi.office.net,None,AAAA
augmentation.osi.office.net,None,A
augmentation.osi.office.net,internal.akadns.net,HTTPS
augmentation.osi.office.net,internal.akadns.net,HTTPS
prod.augmentation.osi.office.net.akadns.net,None,A
prod.augmentation.osi.office.net.akadns.net,None,HTTPS
prod.augmentation.osi.office.net.akadns.net,None,A
prod.augmentation.osi.office.net.akadns.net,internal.akadns.net,HTTPS
collabrtc.officeapps.live.com,None,AAAA
collabrtc.officeapps.live.com,None,A
collabrtc.officeapps.live.com,None,HTTPS
collabrtc.officeapps.live.com,None,AAAA
collabrtc.officeapps.live.com,None,A
collabrtc.officeapps.live.com,None,HTTPS
collabrtc.officeapps.live.com,None,AAAA
collabrtc.officeapps.live.com,None,AAAA
collabrtc.officeapps.live.com,None,A
collabrtc.officeapps.live.com,None,A
collabrtc.officeapps.live.com,ns1.b-msedge.net,HTTPS
collabrtc.officeapps.live.com,ns1.b-msedge.net,HTTPS
collabrtc.officeapps.live.com,ns1.b-msedge.net,HTTPS
b-0016.b-msedge.net,None,HTTPS
b-0016.b-msedge.net,ns1.b-msedge.net,HTTPS
peu2-collabhubrtc.officeapps.live.com,None,AAAA
peu2-collabhubrtc.officeapps.live.com,None,A
peu2-collabhubrtc.officeapps.live.com,None,HTTPS
peu2-collabhubrtc.officeapps.live.com,None,AAAA
peu2-collabhubrtc.officeapps.live.com,None,A
peu2-collabhubrtc.officeapps.live.com,None,HTTPS
peu2-collabhubrtc.officeapps.live.com,None,AAAA
peu2-collabhubrtc.officeapps.live.com,None,AAAA
peu2-collabhubrtc.officeapps.live.com,None,A
peu2-collabhubrtc.officeapps.live.com,None,A
peu2-collabhubrtc.officeapps.live.com,ph0mgt0101dc004.prdmgt01.prod.exchangelabs.com,HTTPS
peu2-collabhubrtc.officeapps.live.com,ph0mgt0101dc004.prdmgt01.prod.exchangelabs.com,HTTPS
peu2-collabhubrtc.officeapps.live.com,ph0mgt0101dc004.prdmgt01.prod.exchangelabs.com,HTTPS
peu2-vipcollabrtc.officeapps.live.com,None,HTTPS
peu2-vipcollabrtc.officeapps.live.com,ph0mgt0101dc004.prdmgt01.prod.exchangelabs.com,HTTPS
admin.microsoft.com,None,AAAA
admin.microsoft.com,None,A
admin.microsoft.com,None,HTTPS
admin.microsoft.com,None,AAAA
admin.microsoft.com,None,A
admin.microsoft.com,None,HTTPS
admin.microsoft.com,None,AAAA
admin.microsoft.com,None,AAAA
admin.microsoft.com,None,A
admin.microsoft.com,None,A
admin.microsoft.com,ns1.b-msedge.net,HTTPS
admin.microsoft.com,ns1.b-msedge.net,HTTPS
admin.microsoft.com,ns1.b-msedge.net,HTTPS
b-0004.b-msedge.net,None,HTTPS
b-0004.b-msedge.net,ns1.b-msedge.net,HTTPS
mrodevicemgr.officeapps.live.com,None,AAAA
mrodevicemgr.officeapps.live.com,None,A
mrodevicemgr.officeapps.live.com,None,HTTPS
mrodevicemgr.officeapps.live.com,None,AAAA
mrodevicemgr.officeapps.live.com,None,A
mrodevicemgr.officeapps.live.com,None,HTTPS
mrodevicemgr.officeapps.live.com,None,AAAA
mrodevicemgr.officeapps.live.com,None,AAAA
mrodevicemgr.officeapps.live.com,None,A
mrodevicemgr.officeapps.live.com,None,A
mrodevicemgr.officeapps.live.com,internal.akadns.net,HTTPS
mrodevicemgr.officeapps.live.com,internal.akadns.net,HTTPS
mrodevicemgr.officeapps.live.com,internal.akadns.net,HTTPS
prod.mrodevicemgr.live.com.akadns.net,None,HTTPS
prod.mrodevicemgr.live.com.akadns.net,internal.akadns.net,HTTPS
nleditor.osi.office.net,None,AAAA
nleditor.osi.office.net,None,A
nleditor.osi.office.net,None,HTTPS
nleditor.osi.office.net,None,AAAA
nleditor.osi.office.net,None,A
nleditor.osi.office.net,None,HTTPS
nleditor.osi.office.net,None,AAAA
nleditor.osi.office.net,None,AAAA
nleditor.osi.office.net,None,A
nleditor.osi.office.net,None,A
nleditor.osi.office.net,internal.akadns.net,HTTPS
nleditor.osi.office.net,internal.akadns.net,HTTPS
nleditor.osi.office.net,internal.akadns.net,HTTPS
prod-eu-resolver.naturallanguageeditorservice.osi.office.net.akadns.net,None,HTTPS
prod-eu-resolver.naturallanguageeditorservice.osi.office.net.akadns.net,internal.akadns.net,HTTPS
euc-common.online.office.com,None,AAAA
euc-common.online.office.com,None,A
euc-common.online.office.com,None,HTTPS
euc-common.online.office.com,None,AAAA
euc-common.online.office.com,None,A
euc-common.online.office.com,None,HTTPS
euc-common.online.office.com,ns1.wac-msedge.net,HTTPS
euc-common.online.office.com,None,AAAA
euc-common.online.office.com,None,AAAA
euc-common.online.office.com,None,A
euc-common.online.office.com,None,A
euc-common.online.office.com,ns1.wac-msedge.net,HTTPS
euc-common.online.office.com,ns1.wac-msedge.net,HTTPS
attributes.engagement.office.com,None,AAAA
attributes.engagement.office.com,None,A
attributes.engagement.office.com,None,HTTPS
attributes.engagement.office.com,None,AAAA
attributes.engagement.office.com,None,A
attributes.engagement.office.com,None,HTTPS
attributes.engagement.office.com,internal.akadns.net,AAAA
attributes.engagement.office.com,internal.akadns.net,HTTPS
attributes.engagement.office.com,internal.akadns.net,AAAA
attributes.engagement.office.com,None,A
attributes.engagement.office.com,None,A
attributes.engagement.office.com,internal.akadns.net,HTTPS
attributes.engagement.office.com,internal.akadns.net,HTTPS
prod-userfacts.omexexternallfb.office.net.akadns.net,None,AAAA
prod-userfacts.omexexternallfb.office.net.akadns.net,None,HTTPS
prod-userfacts.omexexternallfb.office.net.akadns.net,None,AAAA
prod-userfacts.omexexternallfb.office.net.akadns.net,internal.akadns.net,HTTPS
